Date,Open,High,Low,Close,Volume,Returns,MA50,MA200,Volatility20,Market_Signal
2007-11-16,5913.15,5948.05,5817.4,5906.85,0,-0.0008880093367839015,5262.708,4426.503,0.021373031000028322,Bullish
2007-11-19,5908.05,5981.8,5893.8,5907.65,0,0.0001354359768741542,5291.344,4435.30275,0.020183743916674258,Bullish
2007-11-20,5911.25,5923.7,5755.8,5780.9,0,-0.021455231775748373,5316.59,4443.585,0.020965803589808762,Bullish
2007-11-21,5778.8,5790.05,5530.85,5561.05,0,-0.038030410489716004,5337.621,4450.97675,0.01892297644692538,Bullish
2007-11-22,5564.65,5608.65,5394.35,5519.35,0,-0.007498583900522382,5357.851,4457.8875,0.018770278253182424,Bullish
2007-11-23,5524.3,5638.6,5514.75,5608.6,0,0.016170382381983428,5380.081999999999,4465.013,0.018317173171064804,Bullish
2007-11-26,5611.3,5772.55,5608.95,5731.7,0,0.021948436329921828,5404.779,4472.59475,0.01709703760383149,Bullish
2007-11-27,5729.25,5743.55,5655.6,5698.15,0,-0.005853411727759661,5428.1630000000005,4480.106,0.01709068102910757,Bullish
2007-11-28,5699.55,5749.95,5595.5,5617.55,0,-0.01414494177934933,5450.154,4487.0725,0.017242533172535122,Bullish
2007-11-29,5617.8,5725.0,5612.1,5634.6,0,0.0030351309734670817,5472.9529999999995,4494.128500000001,0.01726175575748189,Bullish
2007-11-30,5633.9,5782.55,5632.65,5762.75,0,0.022743406807936628,5497.284000000001,4502.00525,0.017901414426356385,Bullish
2007-12-03,5765.45,5878.8,5754.6,5865.0,0,0.017743264934276137,5519.937,4511.03875,0.018107312400687043,Bullish
2007-12-04,5870.2,5897.25,5840.3,5858.35,0,-0.001133844842284626,5542.153,4520.10775,0.017936762118297044,Bullish
2007-12-05,5861.9,5949.3,5859.95,5940.0,0,0.013937371444177948,5564.202000000001,4529.57225,0.018170630715373292,Bullish
2007-12-06,5941.05,6027.05,5919.8,5954.7,0,0.0024747474747475184,5584.651999999999,4538.61475,0.017778092636282543,Bullish
2007-12-07,5963.6,6042.1,5894.8,5974.3,0,0.0032915176247334532,5605.361000000001,4547.6635,0.017663401243421674,Bullish
2007-12-10,5974.0,6015.3,5923.35,5960.6,0,-0.0022931556835109612,5625.763000000001,4556.93175,0.017519870335853376,Bullish
2007-12-11,5960.4,6111.2,5960.4,6097.25,0,0.022925544408280984,5647.696999999999,4566.937,0.01792259780216735,Bullish
2007-12-12,6067.05,6175.65,6005.45,6159.3,0,0.010176719012669588,5670.456,4577.5335000000005,0.01551314178886764,Bullish
2007-12-13,6159.25,6185.4,6040.4,6058.1,0,-0.01643043852385817,5690.2390000000005,4588.12925,0.015998900446558547,Bullish
2007-12-14,6056.2,6078.55,6015.05,6047.7,0,-0.001716709859526988,5706.977,4598.657749999999,0.016006053256151412,Bullish
2007-12-17,6037.95,6039.95,5740.6,5777.0,0,-0.044760818162276506,5718.343999999999,4608.0732499999995,0.019039091948667746,Bullish
2007-12-18,5777.6,5874.6,5710.6,5742.3,0,-0.006006577808551072,5729.473000000001,4618.05825,0.0184679317757243,Bullish
2007-12-19,5730.25,5840.8,5676.7,5751.15,0,0.0015411942949687951,5742.794,4627.758,0.016175901524942523,Bullish
2007-12-20,5751.75,5799.5,5742.75,5766.5,0,0.0026690314111090796,5749.295,4637.95675,0.016027126365125786,Bullish
2007-12-24,5771.3,6001.05,5771.3,5985.1,0,0.03790861007543578,5758.5,4649.99975,0.017669146637313893,Bullish
2007-12-26,5988.45,6085.25,5988.45,6070.75,0,0.01431053783562497,5771.35,4662.07525,0.017326427415387105,Bullish
2007-12-27,6069.0,6110.85,6060.2,6081.5,0,0.001770786146686909,5779.572000000001,4674.3485,0.017204344977135837,Bullish
2007-12-28,6079.55,6098.6,6021.9,6079.7,0,-0.0002959796102935952,5787.805,4685.93875,0.016733182492418206,Bullish
2007-12-31,6095.0,6167.75,6095.0,6138.6,0,0.009687978025231692,5799.391,4698.04175,0.016777083399247814,Bullish
2008-01-01,6136.75,6165.35,6109.85,6144.35,0,0.0009366956635064039,5815.257999999999,4710.0905,0.016223540075801103,Bullish
2008-01-02,6144.7,6197.0,6060.85,6179.4,0,0.0057044276449094156,5834.54,4722.13475,0.01588059908439011,Bullish
2008-01-03,6184.25,6230.15,6126.4,6178.55,0,-0.00013755380781299564,5854.431,4734.822,0.015869383513618097,Bullish
2008-01-04,6179.1,6300.05,6179.1,6274.3,0,0.01549716357397779,5869.994000000001,4747.9755,0.015930791671673585,Bullish
2008-01-07,6271.0,6289.8,6193.35,6279.1,0,0.0007650255805429218,5884.197000000001,4761.3282500000005,0.015937568770348392,Bullish
2008-01-08,6282.45,6357.1,6221.6,6287.85,0,0.001393511809017145,5895.908,4774.373,0.015939995734925487,Bullish
2008-01-09,6287.55,6338.3,6231.25,6272.0,0,-0.002520734432278182,5903.23,4787.245,0.015943815225278272,Bullish
2008-01-10,6278.1,6347.0,6142.9,6156.95,0,-0.01834343112244896,5908.994000000001,4799.207,0.01585476255149595,Bullish
2008-01-11,6166.65,6224.2,6112.55,6200.1,0,0.0070083401684275515,5914.982999999999,4810.8279999999995,0.01576971632876256,Bullish
2008-01-14,6208.8,6244.15,6172.0,6206.8,0,0.0010806277318107238,5921.79,4822.55675,0.015261138970898635,Bullish
2008-01-15,6226.35,6260.45,6053.3,6074.25,0,-0.021355609976155265,5924.6269999999995,4833.82825,0.01607712198632529,Bullish
2008-01-16,6065.0,6065.0,5825.75,5935.75,0,-0.02280116886858463,5926.396,4844.701499999999,0.01335389728923766,Bullish
2008-01-17,5937.95,6013.15,5880.3,5913.2,0,-0.0037990144463632136,5928.93,4855.277,0.013298108543457777,Bullish
2008-01-18,5907.75,5908.75,5677.0,5705.3,0,-0.035158628153960536,5927.388999999999,4864.69575,0.015627587931941196,Bullish
2008-01-24,5208.0,5357.2,4995.8,5033.45,0,-0.11775892591099513,5914.083,4871.409750000001,0.030527562329795296,Bullish
2008-01-28,5380.95,5380.95,5071.0,5274.1,0,0.04781015009585876,5906.3,4879.1140000000005,0.03135150510382717,Bullish
2008-01-29,5279.55,5391.6,5225.25,5280.8,0,0.0012703589237974544,5899.5740000000005,4886.758000000001,0.031045133641574994,Bullish
2008-01-30,5283.75,5314.3,5142.25,5167.6,0,-0.021436146038478987,5889.017999999999,4893.378500000001,0.03115471616780122,Bullish
2008-01-31,5172.25,5251.65,5071.15,5137.45,0,-0.005834429909435834,5873.009,4899.825,0.031110748192661995,Bullish
2008-02-01,5140.6,5339.95,5090.75,5317.25,0,0.03499790752221443,5861.111999999999,4907.098,0.03235374900769041,Bullish
2008-02-04,5315.55,5545.2,5315.55,5463.5,0,0.027504819220461663,5852.245,4915.26625,0.033214922547913195,Bullish
2008-02-05,5463.75,5500.6,5412.95,5483.9,0,0.00373387022970606,5843.77,4923.099,0.03318345134302113,Bullish
2008-02-06,5470.4,5470.4,5257.05,5322.55,0,-0.02942249129269303,5834.603,4929.645,0.033582536330271584,Bullish
2008-02-07,5322.55,5344.6,5113.85,5133.25,0,-0.035565659317432496,5826.0470000000005,4935.3865000000005,0.0337333879064613,Bullish
2008-02-08,5132.1,5173.85,5034.25,5120.35,0,-0.0025130278088929536,5818.066999999999,4940.93025,0.03368922332960705,Bullish
2008-02-12,4877.85,4949.6,4820.45,4838.25,0,-0.055093890066108875,5802.66,4945.13325,0.03506028412737964,Bullish
2008-02-13,4836.55,4986.55,4836.55,4929.45,0,0.018849790730119276,5786.615,4949.362749999999,0.035697399788601786,Bullish
2008-02-15,5202.85,5315.4,5104.75,5302.9,0,0.07575895891022322,5778.71,4955.45175,0.04059196848664273,Bullish
2008-02-18,5304.45,5348.6,5224.0,5276.9,0,-0.004902977616021431,5771.897,4961.1272500000005,0.040468432541681615,Bullish
2008-02-19,5278.4,5368.45,5262.0,5280.8,0,0.0007390702874794375,5764.821,4966.69475,0.04046481195079809,Bullish
2008-02-20,5267.15,5267.15,5116.3,5154.45,0,-0.023926299045599175,5752.655,4971.57775,0.04051603017026977,Bullish
2008-02-21,5156.9,5241.35,5120.05,5191.8,0,0.00724616593428995,5739.191,4977.11925,0.04047106726701211,Bullish
2008-02-22,5183.4,5184.0,5092.8,5110.75,0,-0.015611156053777164,5724.238999999999,4982.233499999999,0.040525329729023986,Bullish
2008-02-25,5112.25,5212.35,5055.15,5200.7,0,0.01760015653279856,5709.4529999999995,4987.48275,0.04027565791787809,Bullish
2008-02-26,5200.8,5281.2,5200.8,5270.05,0,0.013334743399926907,5695.76,4993.24625,0.03015345689945264,Bullish
2008-02-27,5271.4,5368.15,5249.75,5268.4,0,-0.00031309000863377623,5681.642,4999.0325,0.028224986409726288,Bullish
2008-02-28,5266.35,5302.85,5227.15,5285.1,0,0.0031698428365349862,5668.132,5005.073,0.028231544648539133,Bullish
2008-02-29,5285.0,5290.8,5098.35,5223.5,0,-0.01165540860154024,5650.656999999999,5010.794,0.027916044610135998,Bullish
2008-03-04,4958.55,4976.7,4812.95,4864.25,0,-0.06877572508854213,5624.755999999999,5014.78125,0.03196930192884552,Bullish
2008-03-05,4866.85,4936.75,4847.25,4921.4,0,0.011748984941152285,5602.022,5019.005,0.0309503763687255,Bullish
2008-03-07,4918.3,4918.3,4672.25,4771.6,0,-0.03043849311171598,5576.5,5022.1915,0.030614883118292167,Bullish
2008-03-10,4767.8,4814.95,4620.5,4800.4,0,0.006035711291809687,5556.968000000001,5025.592000000001,0.030658891583008104,Bullish
2008-03-11,4796.3,4888.5,4732.85,4865.9,0,0.013644696275310286,5539.44,5029.06675,0.030452751663514157,Bullish
2008-03-12,4869.75,5019.2,4854.75,4872.0,0,0.0012536221459544805,5521.857000000001,5032.329000000001,0.029545608269801273,Bullish
2008-03-14,4623.8,4758.95,4607.55,4745.8,0,-0.025903119868637026,5501.443,5034.985500000001,0.030018114047739578,Bullish
2008-03-18,4519.9,4617.95,4468.55,4533.0,0,-0.044839647688482476,5472.401,5036.3460000000005,0.02916342695028473,Bullish
2008-03-19,4534.75,4718.4,4533.9,4573.95,0,0.00903375248180005,5442.465,5037.82525,0.028860047432431233,Bullish
2008-03-24,4576.8,4649.45,4539.8,4609.85,0,0.007848795898512284,5413.031999999999,5039.6435,0.022317207568198834,Bullish
2008-03-26,4878.7,4912.3,4808.65,4828.85,0,0.04750696877338734,5388.015,5042.76325,0.025406843712493313,Bullish
2008-03-27,4828.8,4863.75,4769.6,4830.25,0,0.00028992410201178487,5361.847999999999,5045.67375,0.025402525458070625,Bullish
2008-03-28,4830.0,4970.8,4796.35,4942.0,0,0.023135448475751774,5337.8009999999995,5049.101,0.02565146188447451,Bullish
2008-03-31,4942.15,4947.0,4703.85,4734.5,0,-0.04198704977741807,5308.902999999999,5051.30725,0.027062753332781332,Bullish
2008-04-01,4735.65,4800.75,4628.75,4739.55,0,0.0010666385045938753,5280.1230000000005,5053.75675,0.026950843551706478,Bullish
2008-04-02,4741.4,4916.75,4741.4,4754.2,0,0.0030910107499655393,5249.721,5056.04875,0.026547731930713737,Bullish
2008-04-03,4753.9,4833.25,4738.2,4771.6,0,0.003659921753397022,5219.571,5058.4215,0.026299587163162975,Bullish
2008-04-04,4766.7,4791.7,4632.7,4647.0,0,-0.026112834269427565,5186.754,5060.32125,0.026706729202090843,Bullish
2008-04-07,4631.35,4798.55,4628.8,4761.2,0,0.024574994620184976,5156.538,5062.704000000001,0.027506724864237095,Bullish
2008-04-08,4760.65,4769.55,4677.8,4709.65,0,-0.01082710241115692,5127.592,5065.261,0.02749654662058399,Bullish
2008-04-09,4707.05,4758.25,4667.5,4747.05,0,0.007941142123087719,5098.531,5068.09875,0.02310190355825638,Bullish
2008-04-10,4747.55,4799.5,4720.9,4733.0,0,-0.0029597328867402295,5069.055,5071.03875,0.022909216263578974,Bearish
2008-04-11,4734.35,4817.4,4727.25,4777.8,0,0.009465455313754534,5043.126,5074.19975,0.02199390263520552,Bearish
2008-04-15,4779.95,4917.1,4708.3,4879.65,0,0.021317342710033715,5022.004,5077.822,0.022464219042068884,Bearish
2008-04-16,4881.65,4951.4,4874.05,4887.3,0,0.0015677353908580827,5001.486000000001,5081.693249999999,0.022269606909399515,Bearish
2008-04-17,4890.6,4984.95,4889.65,4958.4,0,0.01454790988889565,4986.548,5085.635249999999,0.022491959876787492,Bearish
2008-04-21,4955.9,5053.4,4955.9,5037.0,0,0.015851887705711665,4986.619000000001,5089.963,0.02177807818799511,Bearish
2008-04-22,5037.05,5074.25,4994.05,5049.3,0,0.0024419297200715118,4982.123,5094.474,0.01862593374034264,Bearish
2008-04-23,5044.35,5083.5,5003.55,5022.8,0,-0.005248252232982753,4976.963,5098.5165,0.018759556560571614,Bearish
2008-04-24,5022.9,5072.7,4991.35,4999.85,0,-0.004569164609381171,4973.608,5102.2725,0.01886061007843721,Bearish
2008-04-25,4999.15,5117.7,4999.15,5111.7,0,0.022370671120133467,4973.093,5106.494000000001,0.016517476268037793,Bearish
2008-04-28,5112.5,5147.45,5079.15,5089.65,0,-0.004313633429191888,4968.541,5110.682,0.016588871659099527,Bearish
2008-04-29,5092.4,5210.9,5082.15,5195.5,0,0.02079710785613953,4963.181,5115.3625,0.016445258705993535,Bearish
2008-04-30,5198.35,5230.75,5155.85,5165.9,0,-0.005697237994418347,4956.821,5119.7635,0.012878016073697119,Bearish
2008-05-02,5265.3,5298.85,5197.6,5228.2,0,0.012059854042858031,4954.933999999999,5124.58475,0.012960426557001805,Bearish
2008-05-05,5227.25,5254.5,5182.6,5192.25,0,-0.006876171531310926,4956.114,5129.1359999999995,0.013226511630055308,Bearish
2008-05-06,5192.35,5206.5,5110.9,5144.65,0,-0.009167509268621532,4956.6,5133.26775,0.013575769877892496,Bearish
2008-05-07,5156.7,5159.05,5101.25,5135.5,0,-0.0017785466455443322,4962.545,5137.3765,0.011710611953247662,Bearish
2008-05-08,5135.8,5143.05,5062.45,5081.7,0,-0.010476097750949265,4965.59,5140.997249999999,0.011252563410325982,Bearish
2008-05-09,5070.85,5087.65,4969.4,4982.6,0,-0.019501347974103078,4959.184,5144.11375,0.01197087705293365,Bearish
2008-05-12,4981.0,5021.75,4913.8,5012.65,0,0.006030987837674973,4953.899,5147.40725,0.011936014260512783,Bearish
2008-05-13,5008.6,5066.0,4943.75,4957.8,0,-0.010942315940669967,4947.438999999999,5150.272,0.012267375910988233,Bearish
2008-05-14,4958.45,5026.1,4932.05,5011.75,0,0.010881842752833881,4944.585,5153.23375,0.012314346199672803,Bearish
2008-05-15,5010.9,5118.55,4999.6,5115.25,0,0.020651469047737736,4943.054,5156.779750000001,0.012261479659240376,Bearish
2008-05-16,5115.65,5167.4,5106.4,5157.7,0,0.008298714627828607,4943.9929999999995,5160.6325,0.012328712415901423,Bearish
2008-05-20,5157.0,5160.05,5072.4,5104.95,0,-0.010227426953874796,4942.078,5163.9265000000005,0.012327493922391323,Bearish
2008-05-21,5105.7,5135.55,5048.7,5117.65,0,0.002487781467007455,4939.03,5166.991999999999,0.01186376224888201,Bearish
2008-05-22,5117.0,5118.9,5010.7,5025.45,0,-0.01801608159995305,4934.170999999999,5169.5585,0.012580586608154136,Bearish
2008-05-23,5026.55,5059.05,4940.7,4946.55,0,-0.015700086559412463,4927.4,5171.8075,0.013012659850700867,Bearish
2008-05-26,4953.6,4953.6,4858.0,4875.05,0,-0.014454518806036543,4920.431,5173.685,0.01335131882923719,Bearish
2008-05-27,4877.15,4932.0,4846.2,4859.8,0,-0.003128173044379068,4920.342000000001,5175.173500000001,0.012147380691719726,Bearish
2008-05-28,4862.7,4926.9,4835.65,4918.35,0,0.012047820897979289,4920.281,5176.935,0.012559466804329514,Bearish
2008-05-29,4926.3,4957.4,4801.9,4835.3,0,-0.016885744202832287,4921.555,5178.014749999999,0.011821951817504232,Bearish
2008-05-30,4844.05,4908.85,4833.45,4870.1,0,0.007197071536409361,4922.9490000000005,5179.2615000000005,0.01204641275924657,Bearish
2008-06-02,4869.25,4908.8,4713.0,4739.6,0,-0.026796164349808027,4920.423,5180.0160000000005,0.012630151457364567,Bearish
2008-06-03,4739.3,4739.3,4634.0,4715.9,0,-0.005000421976538272,4917.301,5180.4965,0.012621022655334246,Bearish
2008-06-04,4718.7,4731.5,4564.5,4585.6,0,-0.027629932780593114,4914.097,5181.1985,0.013600329496417386,Bearish
2008-06-05,4586.95,4690.6,4536.25,4676.95,0,0.01992105722260984,4916.976,5182.383,0.014742758800512375,Bearish
2008-06-06,4680.55,4746.3,4614.25,4627.8,0,-0.010508985556826445,4918.053,5182.877750000001,0.014743454979154061,Bearish
2008-06-09,4626.45,4626.45,4411.6,4500.95,0,-0.02741043260296472,4915.875,5183.65325,0.015262150729692408,Bearish
2008-06-10,4522.0,4522.55,4369.8,4449.8,0,-0.011364267543518491,4908.294,5184.1205,0.01509765295633974,Bearish
2008-06-11,4469.65,4541.05,4468.05,4523.6,0,0.0165850150568565,4902.161,5184.73075,0.0158433024628997,Bearish
2008-06-12,4524.4,4550.0,4392.0,4539.35,0,0.0034817402069149406,4894.108,5185.73,0.015550030236720889,Bearish
2008-06-13,4539.5,4563.35,4491.35,4517.1,0,-0.00490158282573494,4889.76,5186.53375,0.0143503100966952,Bearish
2008-06-16,4536.3,4617.7,4536.3,4572.5,0,0.012264505988355268,4886.419,5187.085749999999,0.014585219899971174,Bearish
2008-06-17,4572.5,4664.05,4561.75,4653.0,0,0.017605248769819504,4884.395,5188.33475,0.015452796407133656,Bearish
2008-06-18,4652.8,4679.75,4569.9,4582.4,0,-0.015173006662368427,4880.611,5189.58,0.015536229560771293,Bearish
2008-06-19,4582.55,4585.7,4488.95,4504.25,0,-0.017054381983240163,4877.755999999999,5190.233,0.015496543273317485,Bearish
2008-06-20,4504.2,4532.0,4333.6,4347.55,0,-0.03478936559915635,4869.483,5190.119750000001,0.016708376457241166,Bearish
2008-06-23,4351.15,4351.15,4225.5,4266.4,0,-0.018665685271014865,4860.618,5190.55875,0.016842547376508882,Bearish
2008-06-24,4271.05,4305.9,4156.1,4191.1,0,-0.017649540596287094,4849.499,5190.974,0.01700132733337972,Bearish
2008-06-25,4189.6,4264.55,4093.2,4252.65,0,0.01468588198802201,4839.892,5191.192,0.017168230366498193,Bearish
2008-06-26,4252.6,4324.75,4230.0,4315.85,0,0.01486132176407673,4830.653,5192.39675,0.017676392403227586,Bearish
2008-06-27,4315.3,4315.3,4119.2,4136.65,0,-0.04152136890763136,4815.793000000001,5192.31425,0.01912923552487477,Bearish
2008-06-30,4136.25,4163.0,4021.7,4040.55,0,-0.02323135870813331,4798.858,5191.94225,0.018960281926679468,Bearish
2008-07-01,4039.75,4075.4,3878.2,3896.75,0,-0.035589214339632025,4777.625,5190.4752499999995,0.019933462517276946,Bearish
2008-07-03,4094.6,4097.35,3874.85,3925.75,0,0.0074420991852184315,4755.4,5188.590999999999,0.019778537742821983,Bearish
2008-07-04,3926.65,4033.5,3896.4,4016.0,0,0.02298923772527539,4734.734,5187.0675,0.020013337262276887,Bearish
2008-07-07,4002.0,4114.5,4002.0,4030.0,0,0.003486055776892538,4714.878,5185.420999999999,0.0201430527174266,Bearish
2008-07-08,4028.7,4028.7,3896.05,3988.55,0,-0.010285359801488814,4694.651999999999,5183.302250000001,0.019572121814471342,Bearish
2008-07-09,3990.9,4169.4,3990.9,4157.1,0,0.042258464855649436,4675.56,5181.76775,0.022263487745101722,Bearish
2008-07-10,4155.65,4187.95,4110.4,4162.2,0,0.0012268167713067601,4657.011,5180.205,0.02180678031643422,Bearish
2008-07-11,4166.0,4215.5,4014.45,4049.0,0,-0.027197155350535684,4634.081,5178.05375,0.022330848212964424,Bearish
2008-07-14,4047.45,4118.1,4004.25,4039.7,0,-0.0022968634230674523,4611.557,5175.873,0.022341880934572875,Bearish
2008-07-15,4039.3,4040.7,3835.5,3861.1,0,-0.04421120380226251,4584.215,5172.5855,0.023537818580595563,Bearish
2008-07-16,3861.55,3920.05,3790.2,3816.7,0,-0.011499313667089672,4556.704000000001,5169.121499999999,0.022747772723241654,Bearish
2008-07-17,3823.15,3968.75,3823.15,3947.2,0,0.03419184111929163,4532.755,5166.31825,0.024706317922865,Bearish
2008-07-18,3962.95,4110.55,3926.3,4092.25,0,0.03674756789623035,4511.89,5164.29425,0.02643860419314568,Bearish
2008-07-21,4092.2,4168.15,4072.75,4159.5,0,0.0164335023520068,4493.446,5162.6075,0.025818895543092434,Bearish
2008-07-22,4158.45,4262.45,4137.95,4240.1,0,0.019377329005890287,4478.596,5161.1632500000005,0.025919202840108437,Bearish
2008-07-24,4476.2,4539.45,4385.85,4433.55,0,0.045623923964057456,4467.014,5160.741,0.027465549701242136,Bearish
2008-07-25,4440.85,4440.85,4297.15,4311.85,0,-0.027449786288640032,4454.095,5159.827,0.028143752736899397,Bearish
2008-07-28,4282.25,4352.65,4282.25,4332.1,0,0.004696360031077207,4440.502,5158.7565,0.027972811021138088,Bearish
2008-07-29,4332.2,4332.2,4159.15,4189.85,0,-0.032836268784192435,4421.994000000001,5156.044,0.027345537402830803,Bearish
2008-07-30,4191.2,4327.0,4191.2,4313.55,0,0.029523729966466572,4405.111,5153.874,0.027430035365713742,Bearish
2008-07-31,4314.35,4342.0,4285.55,4332.95,0,0.004497455691947483,4389.670999999999,5151.351,0.025831296079010718,Bearish
2008-08-01,4331.6,4422.95,4235.7,4413.55,0,0.01860164553018162,4375.589,5148.757750000001,0.025992389807075092,Bearish
2008-08-04,4426.1,4436.15,4362.9,4395.35,0,-0.004123664623715606,4362.987,5146.04025,0.025776463633108867,Bearish
2008-08-05,4395.8,4515.15,4376.0,4502.85,0,0.024457665487390035,4354.113,5143.852,0.026142522251129556,Bearish
2008-08-06,4506.25,4615.9,4503.9,4517.55,0,0.003264599087244635,4346.963000000001,5141.437,0.025875566719717934,Bearish
2008-08-07,4515.25,4580.15,4493.7,4523.85,0,0.001394561211276013,4340.244,5138.9495,0.024484706946305702,Bearish
2008-08-08,4518.35,4546.35,4464.0,4529.5,0,0.001248936193728678,4332.467000000001,5136.25225,0.024484550809548714,Bearish
2008-08-11,4529.35,4625.2,4529.35,4620.4,0,0.020068440225190276,4328.169,5133.30025,0.023524045392791917,Bearish
2008-08-12,4620.95,4649.85,4525.75,4552.25,0,-0.014749805211669909,4321.812,5130.01825,0.023940992082645676,Bearish
2008-08-13,4548.05,4572.65,4497.25,4529.05,0,-0.005096380910538656,4317.601000000001,5126.7342499999995,0.021020231446670697,Bearish
2008-08-14,4524.2,4529.8,4421.25,4430.7,0,-0.021715370773120246,4311.897,5123.4622500000005,0.021639609044854503,Bearish
2008-08-18,4430.7,4447.4,4379.85,4393.05,0,-0.008497528607217752,4308.046,5118.220249999999,0.020985297158579136,Bearish
2008-08-19,4393.1,4393.7,4316.55,4368.25,0,-0.005645280613696624,4301.872,5112.43725,0.019776965596094927,Bearish
2008-08-20,4365.45,4434.9,4365.45,4415.75,0,0.010873919761918316,4297.631,5107.37475,0.01962339899586986,Bearish
2008-08-21,4416.2,4418.55,4271.3,4283.85,0,-0.02987035045009334,4293.289000000001,5100.442,0.020551299500169037,Bearish
2008-08-22,4283.85,4337.0,4248.0,4327.45,0,0.010177760659219937,4290.842000000001,5093.7390000000005,0.01782156513990822,Bearish
2008-08-25,4317.95,4398.8,4317.95,4335.35,0,0.0018255554656900763,4287.077,5087.61925,0.016707307584437208,Bearish
2008-08-26,4335.2,4345.05,4283.3,4337.5,0,0.0004959230511953905,4283.04,5082.55175,0.016676893929197783,Bearish
2008-08-27,4336.85,4364.25,4282.65,4292.1,0,-0.010466858789625277,4278.54,5077.93575,0.01501202674534056,Bearish
2008-08-28,4290.75,4304.5,4201.85,4214.0,0,-0.0181962209640969,4271.37,5073.085749999999,0.014054005529790452,Bearish
2008-08-29,4230.6,4368.8,4230.6,4360.0,0,0.034646416706217265,4265.51,5067.405,0.01614436522058226,Bearish
2008-09-01,4356.1,4365.0,4281.35,4348.65,0,-0.0026032110091743776,4260.835,5061.3035,0.015574741116105925,Bearish
2008-09-02,4358.85,4522.4,4343.1,4504.0,0,0.03572373035309817,4260.83,5055.312,0.01752970541353012,Bearish
2008-09-04,4512.95,4514.6,4419.45,4447.75,0,-0.012488898756660705,4262.834,5048.02125,0.01690384977169683,Bearish
2008-09-05,4444.7,4444.7,4328.9,4352.3,0,-0.021460288910123082,4264.552,5040.439,0.017508828178513344,Bearish
2008-09-08,4358.3,4558.0,4358.3,4482.3,0,0.029869264526801942,4270.376,5033.34725,0.018879225146930162,Bearish
2008-09-09,4485.15,4497.5,4418.95,4468.7,0,-0.003034156571403157,4274.697,5026.3585,0.018885105133995807,Bearish
2008-09-10,4467.5,4467.5,4382.35,4400.25,0,-0.015317653903819894,4276.385,5018.69775,0.018509859174280302,Bearish
2008-09-11,4397.25,4399.3,4272.75,4290.3,0,-0.024987216635418363,4279.458,5010.9127499999995,0.019007805186855863,Bearish
2008-09-12,4291.6,4323.9,4200.15,4228.45,0,-0.014416241288488063,4283.216,5003.1225,0.019180821705750122,Bearish
2008-09-15,4231.95,4237.25,3955.4,4072.9,0,-0.036786529342903385,4286.7390000000005,4994.57525,0.02021257518851822,Bearish
2008-09-16,4072.55,4090.1,3919.35,4074.9,0,0.0004910506027646644,4289.722,4986.456,0.020207423937886302,Bearish
2008-09-17,4074.8,4116.7,3974.6,4008.25,0,-0.01635622960072647,4289.567,4978.181,0.02040659263280356,Bearish
2008-09-18,4005.25,4050.1,3799.55,4038.15,0,0.007459614545000992,4289.73,4970.28625,0.020288726280379865,Bearish
2008-09-22,4248.95,4303.25,4202.4,4223.05,0,0.045788294144595953,4294.420000000001,4962.9245,0.022224288891857593,Bearish
2008-09-23,4223.9,4224.7,4117.9,4126.9,0,-0.022767904713418163,4293.816000000001,4953.8695,0.022610238770938516,Bearish
2008-09-24,4125.75,4207.95,4115.85,4161.25,0,0.00832343890086995,4293.7970000000005,4945.11525,0.02271649054190059,Bearish
2008-09-25,4162.15,4172.6,4077.5,4110.55,0,-0.012183838990687867,4295.028,4936.13375,0.02282559486541916,Bearish
2008-09-26,4108.75,4110.7,3970.35,3985.25,0,-0.030482538833002892,4293.939,4926.52175,0.02362106905861911,Bearish
2008-09-29,3990.2,3997.55,3777.3,3850.05,0,-0.0339250988018317,4293.718000000001,4916.8675,0.024387660080877886,Bearish
2008-09-30,3848.7,3966.85,3715.05,3921.2,0,0.018480279476889905,4295.808,4908.66825,0.023273956385583734,Bearish
2008-10-01,3921.85,4000.5,3861.25,3950.75,0,0.007535958380087804,4295.879,4900.82525,0.023439522297167854,Bearish
2008-10-03,3953.55,3969.55,3804.85,3818.3,0,-0.03352528001012456,4290.400000000001,4891.87375,0.022266159651176762,Bearish
2008-10-07,3606.95,3732.65,3537.0,3606.6,0,-0.055443521986224265,4279.342000000001,4881.248250000001,0.024665409354721047,Bearish
2008-10-08,3604.4,3604.4,3329.45,3513.65,0,-0.025772195419508592,4264.813,4870.32575,0.024788133191587083,Bearish
2008-10-14,3494.1,3648.25,3491.5,3518.65,0,0.0014230216441593058,4246.515,4859.83125,0.023118676761638077,Bearish
2008-10-16,3333.85,3333.85,3099.9,3269.3,0,-0.07086524661446858,4225.664000000001,4848.00475,0.026497482707849164,Bearish
2008-10-20,3108.2,3238.4,3058.95,3122.8,0,-0.04481081577096013,4201.478,4834.805,0.027314437923528632,Bearish
2008-10-21,3125.4,3254.85,3117.35,3234.9,0,0.035897271679262266,4182.379,4821.654500000001,0.02962996577603954,Bearish
2008-10-23,3064.8,3085.1,2917.15,2943.15,0,-0.09018825929704166,4154.9710000000005,4807.0785,0.03422777335189819,Bearish
2008-10-27,2583.75,2585.3,2252.75,2524.2,0,-0.142347484837674,4118.796,4789.9995,0.04409393464083329,Bearish
